object-id,district,rc-area,timeperiod,total-tender-awarded-value,erosion-tenders-awarded-value,sopd-tenders-awarded-value,sdrf-sanctions-awarded-value,sdrf-tenders-awarded-value,ridf-tenders-awarded-value,ltif-tenders-awarded-value,cidf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,total-animal-washed-away,total-animal-affected,population-affected-total,crop-area,male-camp,female-camp,children-camp,total-house-fully-damaged,human-live-lost,human-live-lost-children,human-live-lost-female,human-live-lost-male,embankments-affected,roads,bridge,embankment-breached,max-rain,mean-rain,sum-rain,mean-ndvi,mean-ndbi,count,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,riverlevel-mean,riverlevel-min,riverlevel-max,total-expenditure-value,sdrf-expenditure-value,immediate-measures-expenditure-value,others-expenditure-value,repair-and-restoration-expenditure-value,relief-camps,relief-centers,relief-inmates,relief-camp-inmates,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,water,trees,flooded-vegetation,crops,built-area,bare-ground,clouds,rangeland,schools-count,health-centres-count,rail-length,rail-count,road-length,mean-cn,elevation-mean,slope-mean,revenue-ci,dtname,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,rc-piped-hhds-pct,rc-nosanitation-hhds-pct,total-hhd,distance-from-river,drainage-density,exposure,flood-hazard,flood-hazard-float,government-response,financial-year,vulnerability,efficiency,total-tender-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,total-infrastructure-damage,total-female-population
18-301-00113,DHUBRI,295,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.66,177.31,0.523436,-0.139318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,8485.0,20490.0,350496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700,39,14789.0,92.0,148261.0,81.892925,35.0,84.0,Bilasipara (Pt),DHUBRI,18-301,18953.918,8.9,2.0,2.11,25.76,59169.0,1274.972687,0.000635,2,2,0.021969,1,2025-2026,2,0.900805,0.0,1028571.428571,0.0,0.0,0.0,0.0,0.241293,2,0.0,325.658418
18-301-00111,DHUBRI,199,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.36,66.35,0.371147,-0.229486,0.0,0.001122,2e-06,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,9728.0,23118.0,180069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410,22,16469.0,8.0,195097.0,88.123735,30.0,83.0,Golokganj (Pt),DHUBRI,18-301,10277.97,10.0,3.0,1.11,23.5,56663.0,3455.853627,0.000666,2,2,-0.070625,1,2025-2026,2,0.924383,0.0,1028571.428571,0.0,0.0,0.0,0.0,0.241293,2,0.0,169.1059
18-322-00267,KAMRUP METRO,115,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.21,21.92,0.393869,-0.10144,0.0,1.202592,0.004079,0.34,209.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,23511.0,26398.0,546893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415,2,26185.0,18.0,184088.0,109.497324,74.0,77.0,North Guwahati (Pt),KAMRUP METRO,18-322,1748.76,9.8,2.0,8.67,8.55,18118.0,1261.585125,0.000466,3,1,-0.493209,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226238,2,0.0,497.22016
18-321-00210,KAMRUP,250,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.24,54.93,0.561025,-0.171612,0.0,0.32827,0.000657,0.2,73.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,7876.0,10582.0,212769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453,39,15085.0,5.0,202688.0,77.109843,59.0,86.0,Kamalpur,KAMRUP,18-321,7857.5,11.3,3.0,7.22,6.64,60834.0,1553.351582,0.000598,2,1,-0.293981,5,2025-2026,2,0.958829,0.0,0.0,0.0,0.0,0.0,0.0,0.219145,2,0.0,197.691317
18-301-00110,DHUBRI,221,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.42,84.99,0.381968,-0.253035,0.0,0.017184,3.4e-05,0.2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,4925.0,10272.0,185816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430,29,51941.0,13.0,66335.0,96.827011,32.0,82.0,Agamoni,DHUBRI,18-301,5347.92,6.0,3.0,0.73,11.85,57941.0,2546.618322,0.000691,2,2,0.022813,1,2025-2026,1,1.0,0.0,1028571.428571,0.0,0.0,0.0,0.0,0.218787,2,0.0,174.503007
18-303-00264,BARPETA,207,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,62.26,0.50436,-0.102875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,9756.0,17087.0,163967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319,26,17621.0,5.0,246660.0,89.687836,47.0,83.0,Barnagar (Pt),BARPETA,18-303,8921.08605,8.6,2.0,1.38,14.48,51147.0,1019.49209,0.000646,1,1,-0.799316,5,2025-2026,2,0.952975,0.0,0.0,0.0,0.0,0.0,0.0,0.20786,2,0.0,153.984235
18-319-00202,BONGAIGAON,169,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,51.13,0.495218,-0.086612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,3676.0,6664.0,139121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,18,8396.0,3.0,185995.0,84.440079,45.0,86.0,Manikpur,BONGAIGAON,18-319,7758.7,7.7,2.0,0.01,5.65,42533.0,983.730629,0.000653,1,1,-0.783722,5,2025-2026,2,0.957112,0.0,0.0,0.0,0.0,0.0,0.0,0.20786,2,0.0,132.039512
18-323-00222,NALBARI,95,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,14.82,0.544294,-0.148893,0.0,0.211307,0.000423,0.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,3586.0,4060.0,66096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172,15,7766.0,3.0,47184.0,76.70275,46.0,84.0,Tihu(Pt),NALBARI,18-323,2537.0,10.3,2.0,1.73,19.41,14339.0,1118.194965,0.000669,1,1,-0.68948,5,2025-2026,2,0.952452,0.0,0.0,0.0,0.0,0.0,0.0,0.20786,2,0.0,61.412167
18-324-00260,BAKSA,212,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.38,73.37,0.578907,-0.141234,0.0,0.01997,4e-05,0.2,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,1985.0,2651.0,77281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277,14,0.0,0.0,79131.0,76.755247,95.0,85.0,Baganpara (Pt),BAKSA,18-324,8978.4,8.0,2.0,0.88,26.07,11331.0,1755.195162,0.000552,1,1,-0.300697,5,2025-2026,2,0.904886,0.0,0.0,0.0,0.0,0.0,0.0,0.20786,2,0.0,74.118606
18-760-00280,MAJULI,322,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.33,96.45,0.353962,-0.10654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,3155.0,3562.0,57786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382,12,0.0,0.0,33933.0,95.930033,87.0,82.0,Ujani Majuli,MAJULI,18-760,5732.95,9.3,3.0,2.09,28.36,17201.0,1762.032406,0.000622,1,1,-0.410847,5,2025-2026,2,0.9372,0.0,0.0,0.0,0.0,0.0,0.0,0.20786,2,0.0,54.267828
18-323-00228,NALBARI,131,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,27.45,0.475946,-0.148949,0.0,0.19875,0.000397,0.2,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,9934.0,10865.0,167018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,20,5362.0,3.0,83853.0,77.244794,56.0,85.0,Ghograpar (Pt),NALBARI,18-323,2477.42,12.6,2.0,9.39,20.8,34909.0,1626.191188,0.000712,1,1,-0.379317,5,2025-2026,2,0.930844,0.0,0.0,0.0,0.0,0.0,0.0,0.20786,2,0.0,155.18242
18-799-00124,BAJALI,167,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,24.97,0.533644,-0.110392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,5819.0,10649.0,126573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,27,12050.0,3.0,150516.0,76.779074,47.0,85.0,Bajali (Pt),BAJALI,18-799,11266.12,7.6,2.0,2.93,7.54,37371.0,862.084182,0.000683,1,1,-1.214248,5,2025-2026,2,0.950866,0.0,0.0,0.0,0.0,0.0,0.0,0.20786,2,0.0,118.866885
18-324-00232,BAKSA,35,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,4.99,0.491184,-0.112561,0.0,0.112966,0.000226,0.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,3408.0,4326.0,40228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,6,0.0,0.0,16847.0,76.798742,50.0,84.0,Ghograpar (Pt),BAKSA,18-324,1465.0,13.9,2.0,7.33,9.12,3968.0,3103.943725,0.000674,1,1,-0.772992,5,2025-2026,2,0.927631,0.0,0.0,0.0,0.0,0.0,0.0,0.20786,2,0.0,38.180329
18-300-00105,KOKRAJHAR,281,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.55,141.57,0.754577,-0.271814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,3557.0,8427.0,113710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236,12,27826.0,29.0,79080.0,77.143709,46.0,85.0,Bagribari (Pt),KOKRAJHAR,18-300,554.41709,9.0,2.0,0.0,27.94,10601.0,6823.791423,0.000538,1,1,-0.323182,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,105.652044
18-816-00235,TAMULPUR,23,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,4.61,0.469838,-0.130796,0.0,0.189807,0.00038,0.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,225.0,288.0,6439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,2,0.0,0.0,12689.0,77.914286,64.0,85.0,Rangia (Pt),TAMULPUR,18-816,1436.95,9.2,2.0,0.0,3.88,4387.0,1239.697051,0.000727,1,1,-0.452623,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,6.111244
18-799-00265,BAJALI,262,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.31,73.19,0.532168,-0.100555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,6540.0,11475.0,172334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505,38,16089.0,6.0,257978.0,78.116947,44.0,85.0,Sarupeta (Pt),BAJALI,18-799,11615.97,7.4,3.0,0.7,14.04,36680.0,1218.408647,0.000661,1,1,-0.694855,5,2025-2026,1,0.980678,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,161.841829
18-315-00180,DIMA HASAO,1460,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.4,522.13,0.58529,-0.173679,0.0,0.007847,1.6e-05,0.2,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,3846.0,8751.0,112972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,1,0.0,0.0,318272.0,77.349975,399.0,89.0,Umrangso,DIMA HASAO,18-315,7790.0,7.4,2.0,0.24,20.82,4250.0,3162.618218,0.000374,1,1,-0.598365,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,102.711053
18-315-00182,DIMA HASAO,568,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.4,200.71,0.525273,-0.164134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1963.0,4250.0,34705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183,1,13114.0,11.0,29968.0,73.931099,805.0,90.0,Mahur,DIMA HASAO,18-315,1604.3,10.8,3.0,16.88,19.01,3412.0,9518.815459,0.000247,1,1,-1.398166,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,31.206414
18-799-00125,BAJALI,41,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.18,6.4,0.509812,-0.078038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,1069.0,2028.0,27473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,5,0.0,0.0,52994.0,76.936314,50.0,86.0,Jalah (Pt),BAJALI,18-799,677.67,5.9,2.0,14.46,7.67,3844.0,1290.61828,0.0007,1,1,-0.884003,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,25.800368
18-315-00181,DIMA HASAO,1024,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.46,418.12,0.630874,-0.245892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,3386.0,7059.0,75015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,1,89847.0,99.0,171032.0,72.577607,814.0,90.0,Haflong,DIMA HASAO,18-315,6332.67,8.4,2.0,7.45,18.57,12507.0,2990.259553,0.000247,1,1,-1.155779,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,68.201587
18-321-00217,KAMRUP,91,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,16.35,0.529601,-0.132973,0.0,0.977255,0.002132,0.22,86.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,830.0,1130.0,46743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,15,9109.0,4.0,105567.0,82.725261,68.0,86.0,NorthGuwahati,KAMRUP,18-321,795.0,11.5,3.0,4.31,0.16,6731.0,1974.783022,0.000475,1,1,-0.834524,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,43.4306
18-319-00198,BONGAIGAON,189,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.37,64.57,0.614752,-0.132608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,3222.0,5746.0,150701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,13,26594.0,19.0,95998.0,77.423066,76.0,88.0,Bongaigaon(Pt),BONGAIGAON,18-319,6749.55,10.4,3.0,3.16,10.08,32826.0,3716.006957,0.000523,1,1,-0.794133,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,143.030071
18-302-00118,GOALPARA,196,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,55.06,0.594576,-0.09387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,2315.0,4965.0,79611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,19,28309.0,16.0,86153.0,76.968304,53.0,87.0,Dudhnai,GOALPARA,18-302,9400.71,9.6,2.0,2.79,29.64,27580.0,3640.560489,0.000556,1,1,-1.017594,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,75.558669
18-320-00203,CHIRANG,13,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,3.55,0.531946,-0.078262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,457.0,775.0,8507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1,2574.0,1.0,16329.0,86.406114,52.0,84.0,Kokrajhar (Pt),CHIRANG,18-320,316.2,9.4,2.0,0.38,6.62,2131.0,528.279685,0.00061,1,1,-0.803565,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,7.98907
18-326-00242,UDALGURI,2,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.82,0.443301,-0.170432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,1.0,1.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.0,0.0,1781.0,77.372093,61.0,87.0,0,0,0,10337.146261,8.3,2.0,3.07,15.96,0.0,1504.130835,0.000719,1,1,-0.419789,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,0.150259
18-320-00204,CHIRANG,34,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.36,11.04,0.62028,-0.150832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,800.0,1253.0,20569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1,0.0,0.0,18606.0,77.82623,53.0,85.0,Barnagar (Pt),CHIRANG,18-320,47.0,6.0,2.0,0.0,69.39,294.0,379.126625,0.000544,1,1,-0.854846,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,19.522004
18-308-00149,DHEMAJI,155,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.42,59.98,0.645214,-0.15821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,323.0,594.0,8407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,2,0.0,0.0,11831.0,75.599358,324.0,89.0,0,0,0,17441.873486,7.0,2.0,2.26,20.87,0.0,2891.059278,0.000293,1,1,-0.952147,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,7.811246
18-321-00211,KAMRUP,413,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.19,70.77,0.48438,-0.158294,0.0,0.550152,0.0011,0.2,203.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,2917.0,3913.0,74959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,35,0.0,0.0,197651.0,104.267234,48.0,77.0,Hajo,KAMRUP,18-321,17980.7,9.4,2.0,5.11,12.21,75300.0,971.511814,0.000587,1,1,-0.603455,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,69.647098
18-315-00183,DIMA HASAO,1832,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.38,624.26,0.627704,-0.124019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2867.0,6296.0,74147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,1,69675.0,36.0,323913.0,73.957609,411.0,90.0,Maibong,DIMA HASAO,18-315,12161.2,6.0,3.0,0.88,34.59,9950.0,4021.496715,0.000383,1,1,-1.154408,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,66.672295
18-323-00227,NALBARI,61,2025_07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.21,11.7,0.507732,-0.138637,0.0,0.105782,0.000212,0.2,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,1203.0,1275.0,47361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,3,7328.0,2.0,19996.0,77.069124,50.0,85.0,Banekuchi,NALBARI,18-323,2902.5,9.4,2.0,12.62,14.43,5703.0,1179.128117,0.000677,1,1,-0.575258,5,2025-2026,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190568,2,0.0,44.004806
