object-id,district,rc-area,timeperiod,total-tender-awarded-value,erosion-tenders-awarded-value,sdrf-sanctions-awarded-value,sdrf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,population-affected-total,crop-area,male-camp,female-camp,children-camp,human-live-lost,human-live-lost-children,human-live-lost-female,human-live-lost-male,embankments-affected,roads,bridge,embankment-breached,max-rain,mean-rain,sum-rain,mean-ndvi,mean-ndbi,count,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,riverlevel-mean,riverlevel-min,riverlevel-max,relief-camps,relief-centers,relief-inmates,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,water,trees,flooded-vegetation,crops,built-area,bare-ground,clouds,rangeland,schools-count,health-centres-count,rail-length,rail-count,road-length,mean-cn,elevation-mean,slope-mean,revenue-ci,dtname,net-sown-area-in-hac,avg-electricity,rc-piped-hhds-pct,rc-nosanitation-hhds-pct,total-hhd,distance-from-river,drainage-density,exposure,flood-hazard,flood-hazard-float,government-response,financial-year,vulnerability,efficiency,total-tender-awarded-value-fy-cumsum,sdrf-sanctions-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,total-infrastructure-damage,total-female-population
18-300-00106,KOKRAJHAR,103,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.15,13.66,0.33,0.04,1843,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,2373,6396,50522,1.87,55.55,0.01,25.84,8.16,0.06,0.0,8.5,103,5,8748,3,43057,75.7,41,84,Golokganj (Pt),KOKRAJHAR,2400.48,7.3,0.14,35.77,14515,6931.47,0.0,1,3,0.51,5,2021-2022,4,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.51,3,0,46.94
18-816-00258,TAMULPUR,18,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,1.99,0.32,0.05,325,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,746,1064,14924,2.59,14.71,0.0,64.35,18.35,0.0,0.0,0.0,24,2,0,0,7797,80.41,60,85,0,0,14203.12,11.6,5.78,12.15,0,1287.55,0.0,1,3,0.55,5,2021-2022,4,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.51,3,0,14.02
18-310-00158,DIBRUGARH,723,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.12,81.94,0.22,0.02,13062,0.0,0.0,0.0,99.1,96.97,103.38,0,0,0,0.94,9588,14933,189367,14.98,14.85,1.59,26.95,6.96,24.76,0.0,9.92,332,25,40385,17,168223,114.6,100,73,Dibrugarh West,DIBRUGARH,10809.98,9.3,1.44,14.53,40014,4338.85,0.0,1,3,0.44,5,2021-2022,4,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.51,3,0,177.84
18-306-00138,SONITPUR,1000,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.13,117.06,0.38,-0.02,17981,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,16238,29252,294209,3.33,37.8,0.0,41.54,11.94,2.4,0.0,3.01,507,37,74326,20,207052,78.41,103,85,Chariduar,SONITPUR,10935.87,9.0,4.81,15.75,76862,1936.41,0.0,2,3,0.3,5,2021-2022,3,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,0,273.36
18-303-00123,BARPETA,262,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.12,28.8,0.36,-0.06,4691,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,7073,15019,218863,22.96,2.16,0.45,56.33,18.06,0.0,0.0,0.05,434,40,0,0,110334,81.47,41,82,Sarthebari,BARPETA,9976.14,8.3,2.59,11.66,40158,2782.12,0.0,2,3,0.31,5,2021-2022,3,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,0,205.54
18-321-00272,KAMRUP,393,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.13,44.71,0.29,0.06,7025,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,8482,12912,220861,8.04,20.98,0.25,37.18,19.87,6.69,0.0,6.99,337,43,17274,7,129786,102.6,63,74,Palasbari,KAMRUP,8712.6,9.2,9.25,14.5,53031,9734.81,0.0,2,3,0.31,5,2021-2022,3,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,0,205.21
18-306-00139,SONITPUR,546,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.12,61.35,0.18,0.05,9797,0.0,0.0,0.0,59.74,30.32,60.47,0,0,0,0.93,11382,20670,387740,17.67,5.14,0.04,28.17,14.93,21.73,0.0,12.32,319,30,13301,3,141344,120.06,65,77,Tezpur,SONITPUR,5620.47,12.5,8.77,6.5,77437,886.38,0.0,3,3,0.48,5,2021-2022,2,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.49,3,0,360.26
18-303-00122,BARPETA,316,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.12,35.44,0.32,-0.06,5661,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,15154,32087,397200,21.39,1.09,0.0,39.64,32.75,3.85,0.0,1.28,757,55,0,0,181654,88.67,40,82,Barpeta,BARPETA,33244.32,10.2,2.77,12.88,116963,1743.35,0.0,3,3,0.34,5,2021-2022,2,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.49,3,0,373.02
18-301-00109,DHUBRI,213,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.12,23.27,0.2,0.0,3801,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,5859,15777,194109,17.66,0.24,0.0,45.12,11.94,15.29,0.0,9.76,460,16,5894,23,28128,130.3,29,74,Bagribari (Pt),DHUBRI,6212.06,5.4,0.03,40.08,25435,922.65,0.0,1,3,0.34,5,2021-2022,3,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.48,3,0,180.35
18-319-00201,BONGAIGAON,85,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,13.11,0.37,0.01,1525,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,4096,8358,58181,5.21,8.44,0.0,49.36,31.62,1.9,0.0,3.47,137,5,6471,4,61332,84.92,48,85,Sidli (Pt-II),BONGAIGAON,2402.62,11.6,4.1,7.18,17926,1110.18,0.0,1,3,0.5,5,2021-2022,3,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.48,3,0,55.22
18-321-00209,KAMRUP,54,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,6.25,0.41,-0.04,960,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,2058,3129,53950,1.27,10.8,0.0,72.76,15.16,0.0,0.0,0.0,112,5,0,0,37728,82.55,50,85,Koya,KAMRUP,3690.0,10.8,0.0,10.48,7634,2123.92,0.0,1,3,0.46,5,2021-2022,3,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.48,3,0,50.13
18-324-00234,BAKSA,96,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,11.2,0.39,0.01,1720,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,2909,4178,81068,1.62,17.18,0.0,64.69,16.45,0.04,0.0,0.02,167,12,0,0,48230,79.05,58,85,Barama,BAKSA,4856.2,8.5,0.0,17.97,13310,1494.02,0.0,1,3,0.44,5,2021-2022,3,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.48,3,0,76.94
18-301-00113,DHUBRI,295,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.12,32.92,0.34,-0.0,5268,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,7136,19148,324949,4.39,4.85,0.0,63.31,23.1,3.2,0.0,1.15,700,39,14789,92,148261,81.89,35,84,Bilasipara (Pt),DHUBRI,18953.92,8.9,2.11,25.76,59169,1274.97,0.0,2,3,0.62,5,2021-2022,2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3,0,301.92
18-318-00196,HAILAKANDI,270,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.15,36.06,0.4,0.02,4784,0.0,0.0,0.0,13.6,13.36,13.86,0,0,0,0.93,8979,20007,256611,2.94,40.14,1.57,37.1,14.72,0.0,0.0,3.53,791,20,19871,5,127438,75.63,40,87,Lala,HAILAKANDI,9511.68,9.9,2.23,27.39,37623,4495.01,0.0,2,3,0.29,5,2021-2022,2,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.47,3,0,238.43
18-325-00270,DARRANG,649,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.07,42.31,0.3,-0.03,11634,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,28824,61525,654288,8.88,7.24,0.04,47.34,22.71,8.44,0.0,5.35,766,37,0,0,324210,100.08,65,81,Dalgaon (Pt),DARRANG,35078.56,10.1,5.61,23.41,129690,1225.23,0.0,5,2,-0.18,5,2021-2022,5,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.47,2,0,607.92
18-323-00228,NALBARI,131,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,15.82,0.31,0.04,2350,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,8374,10184,158642,3.23,11.22,0.0,66.7,18.68,0.11,0.0,0.05,208,20,5362,3,83853,77.24,56,85,Ghograpar (Pt),NALBARI,2477.42,12.6,9.39,20.8,34909,1626.19,0.0,1,3,0.58,5,2021-2022,2,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.45,2,0,147.4
18-316-00186,CACHAR,447,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.18,70.14,0.5,-0.07,7923,0.0,0.0,0.0,16.21,16.08,16.7,0,0,0,0.94,9634,17188,181246,0.78,73.81,0.02,13.76,7.92,0.08,0.0,3.63,200,9,5523,4,99304,73.66,286,89,Udarbond,CACHAR,8280.25,11.5,17.47,24.91,33796,3511.54,0.0,1,3,0.39,5,2021-2022,2,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.45,2,0,170.21
18-303-00264,BARPETA,207,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.12,22.95,0.36,-0.01,3703,0.0,0.0,0.0,42.47,42.29,42.67,0,0,0,0.94,8387,16470,155491,7.62,7.96,0.03,44.33,31.09,4.85,0.0,4.12,319,26,17621,5,246660,89.69,47,83,Barnagar (Pt),BARPETA,8921.09,8.6,1.38,14.48,51147,1019.49,0.0,1,3,0.44,5,2021-2022,2,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.45,2,0,146.02
18-306-00137,SONITPUR,1231,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.09,99.63,0.34,0.01,22120,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,26353,47717,526840,5.47,18.22,0.0,51.28,13.82,7.84,0.0,3.37,729,57,29046,7,238543,90.21,97,83,Dhekiajuli (Pt),SONITPUR,36991.86,8.9,3.18,17.8,111757,1269.74,0.0,4,2,-0.19,5,2021-2022,5,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.45,2,0,489.51
18-317-00190,KARIMGANJ,134,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,21.04,0.36,0.0,2387,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,8630,17578,163731,5.05,29.8,0.02,46.44,18.48,0.01,0.0,0.21,370,13,18259,7,88713,80.84,24,85,Badarpur,KARIMGANJ,9260.16,12.2,6.83,10.62,32336,3052.28,0.0,1,3,0.53,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,0,153.76
18-315-00181,DIMA HASAO,1024,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.21,191.73,0.57,-0.13,18184,0.0,0.0,0.0,131.27,131.14,131.52,0,0,0,0.91,2851,6652,72291,0.11,92.23,0.0,0.57,1.84,0.02,0.0,5.23,309,1,89847,99,171032,72.58,814,90,Haflong,DIMA HASAO,6332.67,8.4,7.45,18.57,12507,2990.26,0.0,1,3,0.39,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,0,65.73
18-323-00225,NALBARI,82,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,9.73,0.37,-0.03,1476,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,6227,7523,139326,3.95,18.43,0.0,57.11,20.44,0.07,0.0,0.01,174,21,0,0,38983,77.9,50,85,Barbhag,NALBARI,2233.77,14.3,12.87,9.57,36827,1423.5,0.0,1,3,0.43,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,0,129.45
18-323-00226,NALBARI,128,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,14.81,0.36,-0.01,2297,0.0,0.0,0.0,50.8,50.74,50.83,0,0,0,0.93,5850,7039,178845,4.27,15.04,0.0,49.19,31.23,0.14,0.0,0.14,309,19,9708,3,97059,78.79,51,85,Nalbari,NALBARI,6510.46,12.2,21.37,15.94,42167,2259.64,0.0,1,3,0.44,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,0,166.17
18-323-00227,NALBARI,61,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,7.1,0.31,0.07,1097,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,1078,1299,45747,0.03,13.27,0.0,68.22,18.48,0.0,0.0,0.0,125,3,7328,2,19996,77.07,50,85,Banekuchi,NALBARI,2902.5,9.4,12.62,14.43,5703,1179.13,0.0,1,3,0.41,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,0,42.51
18-323-00230,NALBARI,19,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.12,1.64,0.34,0.04,343,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,397,481,11337,1.32,8.69,0.0,65.05,24.93,0.0,0.0,0.0,31,1,0,0,18761,77.19,50,85,Baganpara (Pt),NALBARI,106.0,6.0,0.0,55.45,101,933.99,0.0,1,3,0.31,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,0,10.53
18-321-00212,KAMRUP,471,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.17,73.18,0.42,0.01,8400,0.0,0.0,0.0,48.07,48.04,48.18,0,0,0,0.93,4672,7317,137131,1.26,62.05,0.0,23.98,10.73,0.1,0.0,1.88,259,30,16833,3,75908,76.17,135,88,Chhaygaon,KAMRUP,2928.02,9.2,0.82,4.05,32590,12625.13,0.0,1,3,0.43,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,0,127.41
18-300-00102,KOKRAJHAR,159,2021_04,0.0,0.0,0.0,0.0,12710045.7,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,21.98,0.36,0.04,2834,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,1155,2321,56649,4.26,31.98,0.0,42.02,17.48,0.66,0.0,3.59,328,21,21599,7,42518,78.19,45,84,Bhowraguri,KOKRAJHAR,2199.4,4.9,0.04,14.54,5047,1585.68,0.0,1,3,0.57,5,2021-2022,1,1.0,0.0,0.0,0.0,12710045.7,0.0,0.0,0.43,2,0,53.2
18-323-00223,NALBARI,149,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.12,16.48,0.36,-0.0,2669,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,2177,2660,111302,8.63,12.06,0.82,59.14,19.29,0.0,0.0,0.06,310,35,0,0,49179,78.0,45,83,PachimNalbari,NALBARI,5785.0,10.1,11.76,9.94,38551,3954.68,0.0,1,3,0.33,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,0,103.41
18-318-00194,HAILAKANDI,156,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.16,21.93,0.31,0.05,2768,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,3717,8188,122648,3.77,28.49,0.0,56.9,10.24,0.08,0.0,0.52,654,15,21580,9,109055,79.71,26,86,Algapur,HAILAKANDI,7136.27,9.9,6.62,13.88,26824,3725.2,0.0,1,3,0.4,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,0,113.96
18-318-00195,HAILAKANDI,161,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.16,23.47,0.33,0.04,2847,0.0,0.0,0.0,11.96,11.77,12.44,0,0,0,0.93,5449,12143,172029,2.08,31.51,0.74,48.93,15.27,0.0,0.0,1.48,710,16,8013,3,107050,76.07,28,86,Hailakandi,HAILAKANDI,8114.92,10.8,2.65,17.7,44232,4360.47,0.0,1,3,0.38,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,0,159.84
18-301-00114,DHUBRI,195,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.15,26.17,0.34,-0.01,3495,0.0,0.0,0.0,31.61,31.6,31.62,0,0,0,0.93,794,2093,67300,11.8,14.22,0.01,46.54,20.11,2.72,0.0,4.6,268,12,25943,114,102854,94.89,39,85,Chapar (Pt),DHUBRI,9102.73,8.7,1.3,33.64,38168,2527.69,0.0,1,3,0.45,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,0,62.53
18-799-00125,BAJALI,41,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.11,4.09,0.35,0.04,737,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.94,893,1876,24971,2.35,18.0,0.0,63.63,15.93,0.05,0.0,0.04,58,5,0,0,52994,76.94,50,86,Jalah (Pt),BAJALI,677.67,5.9,14.46,7.67,3844,1290.62,0.0,1,3,0.28,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,0,23.45
18-319-00198,BONGAIGAON,189,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,28.96,0.41,-0.0,3396,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,2878,5828,146189,0.92,37.67,0.02,28.94,27.57,0.14,0.0,4.75,182,13,26594,19,95998,77.42,76,88,Bongaigaon(Pt),BONGAIGAON,6749.55,10.4,3.16,10.08,32826,3716.01,0.0,1,3,0.4,5,2021-2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2,0,138.75
18-309-00155,TINSUKIA,937,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.1,86.41,0.43,-0.01,16957,0.0,0.0,0.0,124.41,124.4,124.42,0,0,0,0.93,22062,41026,470265,2.96,40.21,1.67,32.21,15.02,3.49,0.0,4.44,599,43,20351,9,231150,83.05,132,83,Doom Dooma,TINSUKIA,27131.15,9.4,2.61,20.82,109912,3236.7,0.0,4,2,-0.14,5,2021-2022,4,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.42,2,0,436.94
18-320-00207,CHIRANG,934,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.14,120.74,0.43,-0.04,16755,0.0,0.0,0.0,52.59,52.56,52.62,0,0,0,0.95,17657,36112,339668,1.16,44.95,0.0,29.71,14.29,2.69,0.0,7.19,638,29,10955,4,181182,76.51,104,86,Bijni (Pt),CHIRANG,15461.42,9.1,1.53,18.97,47532,1661.34,0.0,2,2,-0.08,5,2021-2022,5,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.41,2,0,322.38
18-326-00241,UDALGURI,163,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.07,10.01,0.35,0.01,2935,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,4295,7958,71928,1.68,14.12,0.0,66.8,17.35,0.0,0.0,0.04,222,3,0,0,102082,77.55,73,86,Khoirabari (Pt),UDALGURI,7047.19,7.6,0.11,10.39,18729,1059.45,0.0,1,2,-0.16,5,2021-2022,5,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2,0,68.27
18-307-00147,LAKHIMPUR,280,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.1,25.6,0.33,0.0,5049,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,4333,8161,103963,4.33,6.57,0.07,75.37,13.05,0.05,0.0,0.56,300,10,0,0,65288,79.5,90,86,Subansiri (Pt-I),LAKHIMPUR,6400.51,6.5,1.04,22.04,18915,1185.02,0.0,1,2,0.0,5,2021-2022,5,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2,0,98.67
18-316-00188,CACHAR,754,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.13,88.43,0.43,-0.02,13351,0.0,0.0,0.0,15.33,12.84,19.18,0,0,0,0.94,20109,35452,481117,1.92,59.45,0.03,27.57,9.13,0.03,0.0,1.86,680,37,30141,8,155735,76.13,60,88,Lakhipur,CACHAR,19055.47,10.6,4.29,21.17,66953,2606.62,0.0,3,2,0.11,5,2021-2022,4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2,0,451.83
18-307-00145,LAKHIMPUR,616,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.08,44.06,0.34,-0.01,11103,0.0,0.0,0.0,92.84,92.8,92.9,0,0,0,0.95,15689,29482,253407,6.94,8.61,0.41,62.84,15.14,3.22,0.0,2.83,681,21,19174,11,90159,86.77,91,83,North Lakhimpur,LAKHIMPUR,11189.82,8.9,3.59,13.14,56648,2101.37,0.0,2,2,-0.26,5,2021-2022,4,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.38,2,0,240.51
18-304-00129,MORIGAON,184,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.1,16.22,0.31,-0.04,3287,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,8014,17546,200796,8.64,6.34,1.2,67.14,16.52,0.0,0.0,0.16,335,22,0,0,74964,82.91,59,83,Mikirbheta,MORIGAON,5683.8,8.9,5.25,11.54,42459,2181.91,0.0,2,2,-0.2,5,2021-2022,4,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.38,2,0,190.58
18-317-00193,KARIMGANJ,575,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.16,79.73,0.45,-0.02,10140,0.0,0.0,0.0,14.18,13.85,14.58,0,0,0,0.94,18751,38248,339978,3.74,50.19,0.03,33.65,10.18,0.0,0.0,2.2,836,30,21431,7,116991,80.73,54,87,RamkrishnaNagar,KARIMGANJ,9473.47,7.5,2.25,19.3,45665,9310.76,0.0,2,2,0.06,5,2021-2022,4,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.38,2,0,319.28
18-307-00142,LAKHIMPUR,407,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.06,22.2,0.38,-0.01,7336,0.0,0.0,0.0,77.55,77.32,77.95,0,0,0,0.95,14105,27260,260154,8.66,10.91,0.25,53.6,20.41,3.43,0.0,2.73,464,25,21655,10,150250,85.03,95,83,Bihpuria,LAKHIMPUR,9048.43,9.4,5.17,11.92,56815,2433.12,0.0,2,2,-0.18,5,2021-2022,4,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.38,2,0,246.91
18-323-00224,NALBARI,371,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,43.01,0.2,0.02,6631,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.93,13398,16351,248700,26.0,1.71,0.0,41.1,11.4,10.43,0.0,9.36,488,28,0,0,95849,107.79,43,76,Barkhetri,NALBARI,21469.83,8.8,7.54,24.51,60681,2143.14,0.0,2,2,0.2,5,2021-2022,4,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.38,2,0,231.08
18-304-00127,MORIGAON,233,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.09,18.28,0.25,-0.07,4165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.95,4748,10427,273181,16.59,1.31,0.0,45.74,20.8,11.32,0.0,4.24,482,25,1958,1,75580,108.53,56,79,Laharighat,MORIGAON,10058.25,5.8,3.01,19.06,72548,3848.31,0.0,2,2,-0.1,5,2021-2022,4,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.38,2,0,259.28
